case_cnr,event_date,event_type,stage,purpose,adjournment_flag,substantive_flag,judge_ref,synthetic_event_note,data_label
SYN/MH/WP_C/2023/001081,2024-03-22,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001081,2024-07-09,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001081,2024-10-27,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001081,2025-02-14,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001081,2025-06-03,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001081,2025-09-21,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001081,2026-01-08,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001081,2026-08-07,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001081,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2023-09-19,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2023-12-11,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2024-03-18,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2024-06-24,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2024-09-30,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2025-01-06,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2025-04-13,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2025-07-20,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2025-10-26,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2026-02-01,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001104,2026-08-16,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2023-06-07,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2023-10-29,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2024-03-23,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2024-08-16,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2025-01-09,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2025-06-04,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2025-10-28,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2026-07-18,HEARING,Final Arguments / Judgment,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001246,2026-08-15,STAGE_SNAPSHOT,Final Arguments / Judgment,Final Arguments / Judgment,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001269,2023-04-19,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001269,2023-10-07,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001269,2024-03-29,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001269,2024-09-19,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001269,2025-03-12,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001269,2025-09-02,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001269,2026-07-09,HEARING,Evidence / Argument,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001269,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2023-08-25,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2023-11-10,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2024-02-10,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2024-05-12,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2024-08-12,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2024-11-11,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2025-02-11,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2025-05-14,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2025-08-14,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2025-11-13,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2026-02-13,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2026-07-28,HEARING,Evidence / Argument,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001438,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001581,2023-06-24,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001581,2025-05-25,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001581,2025-06-24,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001581,2025-07-24,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001581,2026-05-03,ADJOURNMENT,Evidence / Argument,Adjourned for evidence,1,0,SYN-BENCH-01,Synthetic evidence adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001581,2026-06-07,ADJOURNMENT,Evidence / Argument,Adjourned for evidence,1,0,SYN-BENCH-01,Synthetic evidence adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001581,2026-07-12,ADJOURNMENT,Evidence / Argument,Adjourned for evidence,1,0,SYN-BENCH-01,Synthetic evidence adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/001581,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002052,2023-04-06,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002052,2023-10-19,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002052,2024-05-12,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002052,2024-12-05,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002052,2025-06-29,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002052,2025-12-13,JUDGE_CHANGE,Final Arguments / Judgment,Bench/Judge change,0,0,SYN-BENCH-12,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002052,2026-07-19,HEARING,Final Arguments / Judgment,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002052,2026-08-15,STAGE_SNAPSHOT,Final Arguments / Judgment,Final Arguments / Judgment,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002167,2023-01-19,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002167,2023-02-11,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002167,2025-10-11,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002167,2025-11-02,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-05,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002167,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002167,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002167,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002167,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2023-07-02,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2023-12-04,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2024-05-16,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2024-10-27,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2025-04-10,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2025-09-21,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2025-12-14,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-02,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2026-01-13,HEARING,Summons / Appearance,Hearing,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2026-01-15,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-12,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002295,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002401,2023-07-06,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002401,2024-01-09,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002401,2024-07-17,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002401,2025-01-23,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002401,2025-08-01,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002401,2026-07-24,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002401,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2023-09-30,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2024-01-05,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2024-04-20,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2024-08-04,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2024-11-18,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2025-03-04,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2025-06-18,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2025-10-02,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2026-01-16,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2026-08-06,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002491,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002984,2023-01-25,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002984,2023-10-07,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002984,2024-06-24,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002984,2025-03-12,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002984,2026-06-12,JUDGE_CHANGE,Evidence / Argument,Bench/Judge change,0,0,SYN-BENCH-05,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002984,2026-08-09,HEARING,Evidence / Argument,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/002984,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2023-01-30,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2023-03-01,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2025-11-14,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2026-04-03,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-03,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003058,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2023-11-06,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2024-01-20,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2024-04-14,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2024-07-09,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2024-10-02,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2024-12-26,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2025-03-22,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2025-06-15,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2025-09-08,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2025-12-03,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2026-02-26,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2026-08-15,STAGE_SNAPSHOT,Final Arguments / Judgment,Final Arguments / Judgment,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003225,2026-08-16,HEARING,Final Arguments / Judgment,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2023-04-22,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2023-09-18,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2024-02-17,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2024-07-18,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2024-12-17,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2025-05-17,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2025-10-16,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2026-07-05,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003478,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2023-05-30,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2023-10-16,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2024-03-12,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2024-08-07,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2025-01-02,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2025-05-29,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2025-10-24,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2026-07-18,HEARING,Filing / Registration,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003509,2026-08-15,STAGE_SNAPSHOT,Filing / Registration,Filing / Registration,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003691,2023-12-02,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003691,2025-07-21,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/MH/WP_C/2023/003691,2025-08-20,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
