synthetic_cnr,state,district,court_establishment,case_type,act_section_bucket,tier,filing_year,filing_year_bucket,case_age_days,current_stage,days_in_current_stage,days_since_substantive_event,adjournment_count,adjournment_streak,judge_change_count,stage_deviation_ratio,cohort_size,cohort_percentile,bottleneck_type,actionability_level,triage_confidence,structural_stall_label,triage_score,data_label,generation_source
SYN/OT/MACA/2019/005009,Bihar,Vijayawada,BIHAR_DC_03,MACA,MOTOR_ACCIDENT,district,2019,2018,2503,Evidence / Argument,145,0,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,6.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/WP_C/2024/005010,Delhi,Vijayawada,DELHI_DC_05,WP_C,WRIT_GENERAL,district,2024,2024,919,Evidence / Argument,155,18,0,0,1,0.96,6,,UNKNOWN,LOW,LOW,0,7.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CRL_A/2023/005011,Maharashtra,Bhopal,MAHARA_DC_03,CRL_A,CRIMINAL_APPEAL,district,2023,2022,1138,Final Arguments / Judgment,68,31,0,0,0,1.26,4,,UNKNOWN,LOW,LOW,0,10.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2020/005012,Maharashtra,Delhi,MAHARA_DC_01,CS,CPC_GENERAL,district,2020,2020,2177,Summons / Appearance,114,45,0,0,0,0.97,8,,UNKNOWN,LOW,LOW,0,9.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2023/005013,Maharashtra,Lucknow,MAHARA_DC_02,CS,CPC_GENERAL,district,2023,2022,1120,Summons / Appearance,203,200,0,0,0,1.05,12,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,33.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/WP_C/2020/005014,Kerala,Thane,KERALA_DC_05,WP_C,WRIT_GENERAL,district,2020,2020,2319,Pleadings / Issues,120,22,0,0,0,0.77,4,,UNKNOWN,LOW,LOW,0,6.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/005015,West Bengal,Varanasi,WEST_B_DC_01,CS,CPC_GENERAL,district,2023,2022,1178,Summons / Appearance,41,9,0,0,0,0.18,3,,UNKNOWN,LOW,LOW,0,1.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2023/005016,Maharashtra,Kochi,MAHARA_DC_01,BA,BAIL_GENERAL,district,2023,2022,1300,Pleadings / Issues,112,9,0,0,0,0.88,11,,UNKNOWN,LOW,LOW,0,6.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2021/005017,Gujarat,Thiruvananthapuram,GUJARA_DC_05,BA,BAIL_GENERAL,district,2021,2020,1737,Final Arguments / Judgment,62,47,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,9.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/MACA/2020/005018,Kerala,Delhi,KERALA_DC_04,MACA,MOTOR_ACCIDENT,district,2020,2020,2221,Summons / Appearance,71,18,0,0,0,0.33,3,,UNKNOWN,LOW,LOW,0,3.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/005019,Assam,Thane,ASSAM_DC_01,CS,CPC_GENERAL,district,2023,2022,995,Evidence / Argument,199,78,0,0,1,1.11,2,,UNKNOWN,LOW,LOW,0,13.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CRL_A/2024/005020,Maharashtra,Pune,MAHARA_DC_02,CRL_A,CRIMINAL_APPEAL,district,2024,2024,955,Pleadings / Issues,79,17,0,0,0,1.34,2,,UNKNOWN,LOW,LOW,0,9.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CRL_A/2024/005021,Uttar Pradesh,Kochi,UTTAR__DC_05,CRL_A,CRIMINAL_APPEAL,district,2024,2024,788,Evidence / Argument,18,25,0,0,1,0.1,4,,UNKNOWN,LOW,LOW,0,2.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2020/005022,Maharashtra,Delhi,MAHARA_DC_04,CS,CPC_GENERAL,district,2020,2020,2192,Pleadings / Issues,116,36,0,0,0,1.47,8,,UNKNOWN,LOW,LOW,0,11.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2024/005023,Rajasthan,Bhopal,RAJAST_DC_04,CRL_A,CRIMINAL_APPEAL,district,2024,2024,903,Evidence / Argument,158,184,0,0,3,1.0,1,,JUDGE_CHANGE,MEDIUM,LOW,1,23.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2021/005024,Maharashtra,Vijayawada,MAHARA_DC_05,BA,BAIL_GENERAL,district,2021,2020,1941,Pleadings / Issues,107,53,0,0,1,0.8,5,,UNKNOWN,LOW,LOW,0,9.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/BA/2024/005025,Uttar Pradesh,Kochi,UTTAR__DC_01,BA,BAIL_GENERAL,district,2024,2024,633,Summons / Appearance,74,50,0,0,0,0.58,5,,UNKNOWN,LOW,LOW,0,7.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/005026,Jharkhand,Delhi,JHARKH_DC_02,CS,CPC_GENERAL,district,2023,2022,1151,Summons / Appearance,401,341,4,4,0,1.16,5,,SUMMONS_DELAY,HIGH,LOW,1,60.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/005027,Jharkhand,Pune,JHARKH_DC_02,CS,CPC_GENERAL,district,2023,2022,969,Evidence / Argument,150,31,0,0,0,0.8,4,,UNKNOWN,LOW,LOW,0,7.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2021/005028,Andhra Pradesh,Guntur,ANDHRA_DC_05,CS,CPC_GENERAL,district,2021,2020,1802,Pleadings / Issues,229,102,0,0,2,2.34,3,,JUDGE_CHANGE,MEDIUM,LOW,1,32.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/CS/2022/005029,Delhi,Varanasi,DELHI_DC_01,CS,CPC_GENERAL,district,2022,2022,1526,Pleadings / Issues,116,19,0,0,0,1.0,5,,UNKNOWN,LOW,LOW,0,7.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2020/005030,Telangana,Lucknow,TELANG_DC_03,BA,BAIL_GENERAL,district,2020,2020,2338,Final Arguments / Judgment,38,20,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,7.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2018/005031,Haryana,Lucknow,HARYAN_DC_04,CRL_A,CRIMINAL_APPEAL,district,2018,2018,2882,Evidence / Argument,114,17,0,0,0,1.18,2,,UNKNOWN,LOW,LOW,0,8.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2024/005032,Telangana,Thiruvananthapuram,TELANG_DC_04,CS,CPC_GENERAL,district,2024,2024,900,Evidence / Argument,82,9,0,0,1,1.0,1,,UNKNOWN,LOW,LOW,0,6.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/WP_C/2021/005033,Delhi,Delhi,DELHI_DC_01,WP_C,WRIT_GENERAL,district,2021,2020,1730,Summons / Appearance,345,105,4,4,3,1.05,3,,SUMMONS_DELAY,HIGH,LOW,1,43.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2022/005034,Maharashtra,Varanasi,MAHARA_DC_03,BA,BAIL_GENERAL,district,2022,2022,1401,Summons / Appearance,417,147,6,6,1,5.15,15,73.33,SUMMONS_DELAY,HIGH,HIGH,1,83.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/BA/2021/005035,Uttar Pradesh,Thane,UTTAR__DC_02,BA,BAIL_GENERAL,district,2021,2020,1730,Pleadings / Issues,213,177,0,0,2,2.66,4,,JUDGE_CHANGE,MEDIUM,LOW,1,40.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/MACA/2023/005036,Kerala,Varanasi,KERALA_DC_05,MACA,MOTOR_ACCIDENT,district,2023,2022,972,Evidence / Argument,244,238,2,2,0,1.18,3,,WITNESS_DELAY,MEDIUM,LOW,1,40.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2022/005037,Gujarat,Thiruvananthapuram,GUJARA_DC_01,WP_C,WRIT_GENERAL,district,2022,2022,1356,Pleadings / Issues,81,18,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,7.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/BA/2023/005038,Delhi,Varanasi,DELHI_DC_02,BA,BAIL_GENERAL,district,2023,2022,1118,Evidence / Argument,214,199,0,0,2,1.49,8,,JUDGE_CHANGE,MEDIUM,LOW,1,35.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2022/005039,Andhra Pradesh,Thiruvananthapuram,ANDHRA_DC_05,CS,CPC_GENERAL,district,2022,2022,1424,Pleadings / Issues,72,9,0,0,0,0.73,8,,UNKNOWN,LOW,LOW,0,5.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/CS/2020/005040,Kerala,Kochi,KERALA_DC_03,CS,CPC_GENERAL,district,2020,2020,2059,Filing / Registration,21,67,0,0,2,1.0,1,,JUDGE_CHANGE,MEDIUM,LOW,1,18.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2021/005041,Gujarat,Kochi,GUJARA_DC_05,WP_C,WRIT_GENERAL,district,2021,2020,1825,Evidence / Argument,251,44,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,9.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CRL_A/2021/005042,Maharashtra,Lucknow,MAHARA_DC_04,CRL_A,CRIMINAL_APPEAL,district,2021,2020,2013,Summons / Appearance,167,158,6,6,1,0.74,5,,SUMMONS_DELAY,HIGH,LOW,1,47.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2024/005043,Andhra Pradesh,Jaipur,ANDHRA_DC_04,CS,CPC_GENERAL,district,2024,2024,732,Summons / Appearance,50,31,0,0,1,0.82,5,,UNKNOWN,LOW,LOW,0,7.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CRL_A/2024/005044,Uttar Pradesh,Lucknow,UTTAR__DC_01,CRL_A,CRIMINAL_APPEAL,district,2024,2024,893,Final Arguments / Judgment,107,64,0,0,4,2.61,3,,JUDGE_CHANGE,MEDIUM,LOW,1,28.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2023/005045,Maharashtra,Kochi,MAHARA_DC_03,BA,BAIL_GENERAL,district,2023,2022,1205,Summons / Appearance,25,29,0,0,0,0.31,15,53.33,UNKNOWN,LOW,HIGH,0,12.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2021/005046,Punjab,Bhopal,PUNJAB_DC_03,CRL_A,CRIMINAL_APPEAL,district,2021,2020,2018,Pleadings / Issues,200,244,0,0,0,2.17,3,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,43.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/CS/2022/005047,Kerala,Lucknow,KERALA_DC_03,CS,CPC_GENERAL,district,2022,2022,1355,Pleadings / Issues,89,29,0,0,0,1.1,7,,UNKNOWN,LOW,LOW,0,9.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2023/005048,Punjab,Pune,PUNJAB_DC_03,BA,BAIL_GENERAL,district,2023,2022,1032,Pleadings / Issues,94,22,0,0,1,0.97,4,,UNKNOWN,LOW,LOW,0,7.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2021/005049,Kerala,Thane,KERALA_DC_04,BA,BAIL_GENERAL,district,2021,2020,2052,Final Arguments / Judgment,226,218,1,1,0,1.46,5,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,38.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CRL_A/2023/005050,Andhra Pradesh,Jaipur,ANDHRA_DC_03,CRL_A,CRIMINAL_APPEAL,district,2023,2022,1035,Filing / Registration,8,25,0,0,0,0.62,2,,UNKNOWN,LOW,LOW,0,5.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CS/2022/005051,Uttar Pradesh,Lucknow,UTTAR__DC_04,CS,CPC_GENERAL,district,2022,2022,1364,Summons / Appearance,282,156,6,6,0,1.0,11,,SUMMONS_DELAY,HIGH,LOW,1,49.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2020/005052,Assam,Varanasi,ASSAM_DC_02,BA,BAIL_GENERAL,district,2020,2020,2179,Final Arguments / Judgment,64,8,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,6.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2024/005053,Tamil Nadu,Thane,TAMIL__DC_04,CS,CPC_GENERAL,district,2024,2024,617,Summons / Appearance,148,181,1,1,0,1.13,2,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,33.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/MACA/2022/005054,Gujarat,Guntur,GUJARA_DC_04,MACA,MOTOR_ACCIDENT,district,2022,2022,1446,Evidence / Argument,223,140,2,2,1,1.0,1,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,31.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2022/005055,Gujarat,Vijayawada,GUJARA_DC_04,BA,BAIL_GENERAL,district,2022,2022,1393,Evidence / Argument,208,107,3,3,1,0.78,4,,UNKNOWN,LOW,LOW,1,19.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2022/005056,Chhattisgarh,Kochi,CHHATT_DC_03,BA,BAIL_GENERAL,district,2022,2022,1425,Summons / Appearance,420,355,4,4,2,1.33,3,,SUMMONS_DELAY,HIGH,LOW,1,61.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2023/005057,Karnataka,Jaipur,KARNAT_DC_04,CRL_A,CRIMINAL_APPEAL,district,2023,2022,1145,Evidence / Argument,14,47,0,0,0,0.12,3,,UNKNOWN,LOW,LOW,0,4.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/CS/2021/005058,Delhi,Delhi,DELHI_DC_01,CS,CPC_GENERAL,district,2021,2020,1944,Pleadings / Issues,95,10,0,0,1,0.81,2,,UNKNOWN,LOW,LOW,0,5.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2024/005059,Telangana,Pune,TELANG_DC_04,WP_C,WRIT_GENERAL,district,2024,2024,671,Pleadings / Issues,249,329,1,1,2,1.0,1,,JUDGE_CHANGE,MEDIUM,LOW,1,43.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CS/2022/005060,Uttar Pradesh,Varanasi,UTTAR__DC_01,CS,CPC_GENERAL,district,2022,2022,1587,Summons / Appearance,76,21,0,0,0,0.72,12,,UNKNOWN,LOW,LOW,0,6.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/CRL_A/2022/005061,Kerala,Bhopal,KERALA_DC_03,CRL_A,CRIMINAL_APPEAL,district,2022,2022,1589,Summons / Appearance,136,126,0,0,3,0.91,10,,JUDGE_CHANGE,MEDIUM,LOW,1,20.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/005062,Bihar,Lucknow,BIHAR_DC_01,CS,CPC_GENERAL,district,2023,2022,1149,Final Arguments / Judgment,81,74,0,0,0,1.12,2,,UNKNOWN,LOW,LOW,0,12.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2024/005063,Jharkhand,Thiruvananthapuram,JHARKH_DC_04,CRL_A,CRIMINAL_APPEAL,district,2024,2024,898,Summons / Appearance,57,26,0,0,0,0.29,2,,UNKNOWN,LOW,LOW,0,3.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2023/005064,Haryana,Bhopal,HARYAN_DC_02,WP_C,WRIT_GENERAL,district,2023,2022,1240,Summons / Appearance,38,15,0,0,0,0.17,2,,UNKNOWN,LOW,LOW,0,2.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CS/2023/005065,Uttar Pradesh,Vijayawada,UTTAR__DC_05,CS,CPC_GENERAL,district,2023,2022,999,Summons / Appearance,252,118,4,4,3,1.98,15,20.0,SUMMONS_DELAY,HIGH,HIGH,1,52.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CRL_A/2020/005066,Andhra Pradesh,Varanasi,ANDHRA_DC_05,CRL_A,CRIMINAL_APPEAL,district,2020,2020,2084,Final Arguments / Judgment,177,280,0,0,1,1.0,1,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,39.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2024/005067,Andhra Pradesh,Guntur,ANDHRA_DC_01,CS,CPC_GENERAL,district,2024,2024,733,Evidence / Argument,135,25,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,8.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/005068,Karnataka,Bhopal,KARNAT_DC_03,CS,CPC_GENERAL,district,2023,2022,1052,Pleadings / Issues,167,0,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,6.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2019/005069,Kerala,Varanasi,KERALA_DC_02,BA,BAIL_GENERAL,district,2019,2018,2713,Summons / Appearance,106,182,0,0,2,0.55,2,,JUDGE_CHANGE,MEDIUM,LOW,1,20.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2020/005070,Maharashtra,Thane,MAHARA_DC_03,CS,CPC_GENERAL,district,2020,2020,2178,Summons / Appearance,78,43,0,0,0,0.62,8,,UNKNOWN,LOW,LOW,0,7.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/WP_C/2018/005071,Delhi,Bhopal,DELHI_DC_04,WP_C,WRIT_GENERAL,district,2018,2018,2797,Evidence / Argument,138,24,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,8.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2023/005072,Punjab,Jaipur,PUNJAB_DC_02,CRL_A,CRIMINAL_APPEAL,district,2023,2022,1274,Evidence / Argument,406,336,4,4,1,1.23,3,,REPEATED_ADJOURNMENT,HIGH,LOW,1,60.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2024/005073,Bihar,Kolkata,BIHAR_DC_02,BA,BAIL_GENERAL,district,2024,2024,659,Summons / Appearance,113,113,0,0,4,0.71,2,,JUDGE_CHANGE,MEDIUM,LOW,1,19.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/005074,Jharkhand,Lucknow,JHARKH_DC_02,CS,CPC_GENERAL,district,2023,2022,1231,Summons / Appearance,373,211,4,4,1,1.07,5,,SUMMONS_DELAY,HIGH,LOW,1,52.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/BA/2021/005075,Uttar Pradesh,Kolkata,UTTAR__DC_04,BA,BAIL_GENERAL,district,2021,2020,1937,Summons / Appearance,306,332,4,4,3,1.72,6,,SUMMONS_DELAY,HIGH,LOW,1,63.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/BA/2023/005076,Delhi,Guntur,DELHI_DC_03,BA,BAIL_GENERAL,district,2023,2022,1272,Summons / Appearance,248,279,6,6,2,2.73,7,,SUMMONS_DELAY,HIGH,LOW,1,69.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2022/005077,Odisha,Kolkata,ODISHA_DC_05,CS,CPC_GENERAL,district,2022,2022,1577,Evidence / Argument,160,21,0,0,0,1.0,3,,UNKNOWN,LOW,LOW,0,7.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2024/005078,Maharashtra,Varanasi,MAHARA_DC_01,BA,BAIL_GENERAL,district,2024,2024,701,Summons / Appearance,275,184,4,4,2,2.37,6,,SUMMONS_DELAY,HIGH,LOW,1,57.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CRL_A/2018/005079,Maharashtra,Kochi,MAHARA_DC_03,CRL_A,CRIMINAL_APPEAL,district,2018,2018,2876,Evidence / Argument,111,44,0,0,0,0.61,2,,UNKNOWN,LOW,LOW,0,7.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/MACA/2019/005080,Karnataka,Kochi,KARNAT_DC_05,MACA,MOTOR_ACCIDENT,district,2019,2018,2751,Filing / Registration,16,42,0,0,1,1.0,1,,UNKNOWN,LOW,LOW,0,9.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/CS/2021/005081,Delhi,Varanasi,DELHI_DC_05,CS,CPC_GENERAL,district,2021,2020,1998,Evidence / Argument,67,11,0,0,0,0.42,4,,UNKNOWN,LOW,LOW,0,3.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2022/005082,Assam,Kolkata,ASSAM_DC_01,WP_C,WRIT_GENERAL,district,2022,2022,1439,Pleadings / Issues,136,29,0,0,0,1.0,3,,UNKNOWN,LOW,LOW,0,8.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2022/005083,Tamil Nadu,Kochi,TAMIL__DC_05,WP_C,WRIT_GENERAL,district,2022,2022,1446,Summons / Appearance,77,22,0,0,0,1.0,3,,UNKNOWN,LOW,LOW,0,7.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/BA/2022/005084,Delhi,Varanasi,DELHI_DC_02,BA,BAIL_GENERAL,district,2022,2022,1432,Final Arguments / Judgment,77,36,0,0,0,1.23,2,,UNKNOWN,LOW,LOW,0,10.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/CRL_A/2020/005085,Delhi,Vijayawada,DELHI_DC_04,CRL_A,CRIMINAL_APPEAL,district,2020,2020,2227,Summons / Appearance,194,125,6,6,1,1.09,7,,SUMMONS_DELAY,HIGH,LOW,1,47.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2022/005086,Telangana,Vijayawada,TELANG_DC_02,WP_C,WRIT_GENERAL,district,2022,2022,1462,Filing / Registration,26,152,0,0,2,0.8,2,,JUDGE_CHANGE,MEDIUM,LOW,1,21.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/005087,Telangana,Jaipur,TELANG_DC_05,CS,CPC_GENERAL,district,2023,2022,1209,Summons / Appearance,243,167,3,3,2,1.62,3,,SUMMONS_DELAY,HIGH,LOW,1,49.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2022/005088,Andhra Pradesh,Bhopal,ANDHRA_DC_05,CS,CPC_GENERAL,district,2022,2022,1422,Summons / Appearance,36,58,0,0,0,0.23,13,,UNKNOWN,LOW,LOW,0,6.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2021/005089,Kerala,Kolkata,KERALA_DC_01,BA,BAIL_GENERAL,district,2021,2020,1702,Summons / Appearance,190,118,3,3,0,1.5,6,,SUMMONS_DELAY,HIGH,LOW,1,44.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2021/005090,Madhya Pradesh,Varanasi,MADHYA_DC_03,BA,BAIL_GENERAL,district,2021,2020,1902,Pleadings / Issues,111,21,0,0,1,1.0,1,,UNKNOWN,LOW,LOW,0,7.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CRL_A/2020/005091,Maharashtra,Guntur,MAHARA_DC_02,CRL_A,CRIMINAL_APPEAL,district,2020,2020,2289,Summons / Appearance,64,17,0,0,1,0.89,6,,UNKNOWN,LOW,LOW,0,6.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2024/005092,Assam,Guntur,ASSAM_DC_03,CS,CPC_GENERAL,district,2024,2024,781,Evidence / Argument,214,7,0,0,0,1.0,3,,UNKNOWN,LOW,LOW,0,6.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2020/005093,Odisha,Varanasi,ODISHA_DC_01,WP_C,WRIT_GENERAL,district,2020,2020,2416,Summons / Appearance,129,117,0,0,2,1.46,2,,JUDGE_CHANGE,MEDIUM,LOW,1,28.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/CRL_A/2023/005094,Delhi,Delhi,DELHI_DC_04,CRL_A,CRIMINAL_APPEAL,district,2023,2022,1320,Pleadings / Issues,104,20,0,0,0,0.58,4,,UNKNOWN,LOW,LOW,0,5.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2021/005095,Telangana,Pune,TELANG_DC_01,BA,BAIL_GENERAL,district,2021,2020,1978,Summons / Appearance,204,161,1,1,2,1.0,1,,JUDGE_CHANGE,MEDIUM,LOW,1,31.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2022/005096,Madhya Pradesh,Bhopal,MADHYA_DC_04,CRL_A,CRIMINAL_APPEAL,district,2022,2022,1611,Filing / Registration,42,123,0,0,1,1.4,2,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,28.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2023/005097,Karnataka,Thane,KARNAT_DC_03,WP_C,WRIT_GENERAL,district,2023,2022,1073,Final Arguments / Judgment,68,41,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,9.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/CRL_A/2022/005098,Kerala,Vijayawada,KERALA_DC_02,CRL_A,CRIMINAL_APPEAL,district,2022,2022,1613,Final Arguments / Judgment,21,17,0,0,0,0.35,9,,UNKNOWN,LOW,LOW,0,3.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2023/005099,West Bengal,Vijayawada,WEST_B_DC_02,WP_C,WRIT_GENERAL,district,2023,2022,1159,Evidence / Argument,414,110,2,2,0,1.0,1,,UNKNOWN,LOW,LOW,1,19.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2021/005100,Haryana,Kochi,HARYAN_DC_05,WP_C,WRIT_GENERAL,district,2021,2020,1816,Pleadings / Issues,104,18,0,0,0,1.0,3,,UNKNOWN,LOW,LOW,0,7.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
